store_id,product_id,stock_on_hand,reorder_level,last_restocked_date
STR-0515,PROD-00547,139,24,2025-09-10
STR-0515,PROD-00548,135,76,2025-09-11
STR-0516,PROD-00549,225,49,2025-09-12
STR-0516,PROD-00550,282,11,2025-09-11
STR-0516,PROD-00551,236,52,2025-09-11
STR-0517,PROD-00549,285,16,2025-09-11
STR-0517,PROD-00550,169,82,2025-09-09
STR-0517,PROD-00551,295,21,2025-09-11
STR-0518,PROD-00549,188,16,2025-09-09
STR-0518,PROD-00550,89,34,2025-09-10
STR-0518,PROD-00551,285,14,2025-09-10
STR-0519,PROD-00549,335,69,2025-09-11
STR-0519,PROD-00550,498,78,2025-09-13
STR-0519,PROD-00551,327,55,2025-09-09
STR-0520,PROD-00549,154,77,2025-09-08
STR-0520,PROD-00550,502,35,2025-09-13
STR-0520,PROD-00551,152,69,2025-09-10
STR-0521,PROD-00549,64,60,2025-09-11
STR-0521,PROD-00550,119,78,2025-09-09
STR-0521,PROD-00551,287,45,2025-09-11
STR-0522,PROD-00549,81,55,2025-09-11
STR-0522,PROD-00550,296,59,2025-09-13
STR-0522,PROD-00551,256,84,2025-09-13
STR-0523,PROD-00549,236,86,2025-09-10
STR-0523,PROD-00550,262,64,2025-09-10
STR-0523,PROD-00551,136,21,2025-09-11
STR-0524,PROD-00552,110,32,2025-09-09
STR-0524,PROD-00553,161,32,2025-09-13
STR-0524,PROD-00554,222,86,2025-09-11
STR-0525,PROD-00552,321,96,2025-09-11
STR-0525,PROD-00553,490,15,2025-09-13
STR-0525,PROD-00554,222,75,2025-09-09
STR-0526,PROD-00552,85,76,2025-09-11
STR-0526,PROD-00553,87,52,2025-09-09
STR-0526,PROD-00554,90,68,2025-09-11
STR-0527,PROD-00552,70,10,2025-09-09
STR-0527,PROD-00553,258,29,2025-09-12
STR-0527,PROD-00554,261,83,2025-09-13
STR-0528,PROD-00552,80,56,2025-09-11
STR-0528,PROD-00553,268,42,2025-09-10
STR-0528,PROD-00554,133,63,2025-09-11
STR-0529,PROD-00552,534,99,2025-09-13
STR-0529,PROD-00553,134,61,2025-09-10
STR-0529,PROD-00554,367,44,2025-09-12
STR-0530,PROD-00552,96,17,2025-09-11
STR-0530,PROD-00553,262,28,2025-09-11
STR-0530,PROD-00554,386,46,2025-09-12
STR-0531,PROD-00552,211,13,2025-09-10
STR-0531,PROD-00553,250,59,2025-09-10
STR-0531,PROD-00554,151,57,2025-09-09
STR-0532,PROD-00552,171,34,2021-01-01
STR-0532,PROD-00553,108,21,2021-01-01
STR-0532,PROD-00554,200,40,2021-01-01
STR-0533,PROD-00552,112,70,2025-09-13
STR-0533,PROD-00553,85,69,2025-09-09
STR-0533,PROD-00554,540,81,2025-09-13
STR-0534,PROD-00555,273,68,2025-09-12
STR-0534,PROD-00556,324,58,2025-09-11
STR-0534,PROD-00557,113,32,2025-09-09
STR-0535,PROD-00555,173,85,2025-09-11
STR-0535,PROD-00556,77,34,2025-09-11
STR-0535,PROD-00557,275,87,2025-09-12
STR-0536,PROD-00555,468,53,2025-09-12
STR-0536,PROD-00556,226,53,2025-09-12
STR-0536,PROD-00557,61,52,2025-09-11
STR-0537,PROD-00558,400,51,2025-09-11
STR-0537,PROD-00559,245,51,2025-09-12
STR-0538,PROD-00558,191,50,2025-09-09
STR-0538,PROD-00559,385,68,2025-09-11
STR-0539,PROD-00558,475,95,2025-09-13
STR-0539,PROD-00559,182,25,2025-09-13
STR-0540,PROD-00558,315,68,2025-09-13
STR-0540,PROD-00559,144,33,2025-09-09
STR-0541,PROD-00558,242,48,2021-01-01
STR-0541,PROD-00559,491,98,2021-01-01
STR-0542,PROD-00558,143,80,2025-09-10
STR-0542,PROD-00559,408,80,2025-09-13
STR-0543,PROD-00558,448,27,2025-09-13
STR-0543,PROD-00559,168,33,2025-09-11
STR-0544,PROD-00558,351,77,2025-09-13
STR-0544,PROD-00559,281,48,2025-09-09
STR-0545,PROD-00560,213,32,2025-09-10
STR-0545,PROD-00561,75,18,2025-09-11
STR-0546,PROD-00560,416,10,2025-09-12
STR-0546,PROD-00561,157,56,2025-09-09
STR-0547,PROD-00560,209,41,2021-01-01
STR-0547,PROD-00561,337,67,2021-01-01
STR-0548,PROD-00562,118,15,2021-12-29
STR-0548,PROD-00563,196,58,2021-12-28
STR-0549,PROD-00562,294,50,2025-09-12
STR-0549,PROD-00563,420,24,2025-09-11
STR-0550,PROD-00564,257,51,2021-01-01
STR-0550,PROD-00565,147,29,2021-01-01
STR-0551,PROD-00564,409,87,2025-09-13
STR-0551,PROD-00565,350,63,2025-09-13
STR-0552,PROD-00564,316,78,2025-09-11
STR-0552,PROD-00565,250,98,2025-09-12
STR-0553,PROD-00564,227,39,2025-09-13
STR-0553,PROD-00565,356,81,2025-09-11
STR-0554,PROD-00564,266,25,2025-09-13
STR-0554,PROD-00565,109,52,2025-09-10
STR-0555,PROD-00564,147,29,2021-01-01
STR-0555,PROD-00565,475,95,2021-01-01
STR-0556,PROD-00564,117,47,2025-09-12
STR-0556,PROD-00565,304,93,2025-09-11
STR-0557,PROD-00566,100,92,2025-09-09
STR-0558,PROD-00566,474,88,2025-09-11
STR-0559,PROD-00566,131,55,2025-09-08
STR-0560,PROD-00566,191,62,2025-09-13
STR-0561,PROD-00566,363,15,2025-09-12
STR-0562,PROD-00566,179,96,2025-09-09
STR-0563,PROD-00566,148,21,2025-09-09
STR-0564,PROD-00567,348,70,2025-09-13
STR-0564,PROD-00568,456,28,2025-09-12
STR-0565,PROD-00567,247,91,2025-09-11
STR-0565,PROD-00568,90,21,2025-09-10
STR-0566,PROD-00569,432,74,2025-09-13
STR-0566,PROD-00570,188,14,2025-09-10
STR-0567,PROD-00569,55,10,2025-09-09
STR-0567,PROD-00570,162,42,2025-09-07
STR-0568,PROD-00569,176,58,2025-09-09
STR-0568,PROD-00570,262,17,2025-09-12
STR-0569,PROD-00569,252,99,2025-09-12
STR-0569,PROD-00570,401,14,2025-09-13
STR-0570,PROD-00569,167,19,2025-09-11
STR-0570,PROD-00570,231,78,2025-09-09
STR-0571,PROD-00569,113,42,2025-09-09
STR-0571,PROD-00570,114,47,2025-09-12
STR-0572,PROD-00571,271,81,2025-09-13
STR-0572,PROD-00572,262,94,2025-09-11
STR-0572,PROD-00573,137,20,2025-09-12
STR-0573,PROD-00571,232,88,2025-09-12
STR-0573,PROD-00572,431,53,2025-09-12
STR-0573,PROD-00573,345,92,2025-09-13
STR-0574,PROD-00571,379,60,2025-09-11
STR-0574,PROD-00572,418,85,2025-09-13
STR-0574,PROD-00573,77,76,2025-09-11
STR-0575,PROD-00571,199,32,2025-09-09
STR-0575,PROD-00572,298,98,2025-09-12
STR-0575,PROD-00573,43,43,2025-09-10
STR-0576,PROD-00574,421,15,2025-09-12
STR-0576,PROD-00575,439,36,2025-09-11
STR-0577,PROD-00574,265,76,2025-09-12
STR-0577,PROD-00575,111,16,2025-09-10
STR-0578,PROD-00576,174,53,2025-09-09
STR-0578,PROD-00577,248,29,2025-09-11
STR-0579,PROD-00576,264,37,2025-09-11
STR-0579,PROD-00577,161,58,2025-09-13
STR-0580,PROD-00578,326,84,2025-09-13
STR-0580,PROD-00579,92,44,2025-09-09
STR-0580,PROD-00580,515,88,2025-09-13
STR-0580,PROD-00581,219,51,2025-09-07
STR-0580,PROD-00582,74,62,2025-09-09
STR-0580,PROD-00583,301,58,2025-09-13
STR-0580,PROD-00584,274,87,2025-09-10
STR-0580,PROD-00585,59,34,2025-09-11
STR-0581,PROD-00578,338,67,2021-01-01
STR-0581,PROD-00579,488,97,2021-01-01
STR-0581,PROD-00580,332,66,2021-01-01
STR-0581,PROD-00581,184,36,2021-01-01
STR-0581,PROD-00582,186,37,2021-01-01
STR-0581,PROD-00583,289,57,2021-01-01
STR-0581,PROD-00584,170,34,2021-01-01
STR-0581,PROD-00585,331,66,2021-01-01
STR-0582,PROD-00578,336,59,2025-09-11
STR-0582,PROD-00579,34,34,2025-09-09
STR-0582,PROD-00580,217,92,2025-09-12
STR-0582,PROD-00581,352,89,2025-09-11
STR-0582,PROD-00582,185,34,2025-09-10
STR-0582,PROD-00583,156,85,2025-09-09
STR-0582,PROD-00584,231,53,2025-09-09
STR-0582,PROD-00585,52,11,2025-09-08
STR-0583,PROD-00578,308,29,2025-09-11
STR-0583,PROD-00579,338,24,2025-09-12
STR-0583,PROD-00580,190,14,2025-09-12
STR-0583,PROD-00581,411,65,2025-09-12
STR-0583,PROD-00582,200,27,2025-09-13
STR-0583,PROD-00583,256,67,2025-09-12
STR-0583,PROD-00584,211,23,2025-09-10
STR-0583,PROD-00585,363,43,2025-09-13
STR-0584,PROD-00578,350,31,2025-09-13
STR-0584,PROD-00579,103,39,2025-09-09
STR-0584,PROD-00580,370,11,2025-09-13
STR-0584,PROD-00581,236,84,2025-09-11
STR-0584,PROD-00582,108,93,2025-09-12
STR-0584,PROD-00583,527,78,2025-09-13
STR-0584,PROD-00584,207,20,2025-09-12
STR-0584,PROD-00585,224,67,2025-09-08
STR-0585,PROD-00578,92,20,2025-09-07
STR-0585,PROD-00579,573,96,2025-09-13
STR-0585,PROD-00580,327,92,2025-09-09
STR-0585,PROD-00581,153,17,2025-09-10
STR-0585,PROD-00582,55,36,2025-09-08
STR-0585,PROD-00583,309,26,2025-09-12
STR-0585,PROD-00584,418,52,2025-09-11
STR-0585,PROD-00585,103,41,2025-09-11
STR-0586,PROD-00578,235,68,2025-09-11
STR-0586,PROD-00579,81,39,2025-09-08
STR-0586,PROD-00580,110,34,2025-09-11
STR-0586,PROD-00581,410,97,2025-09-12
STR-0586,PROD-00582,395,18,2025-09-11
STR-0586,PROD-00583,369,35,2025-09-13
STR-0586,PROD-00584,77,37,2025-09-10
STR-0586,PROD-00585,361,97,2025-09-11
STR-0587,PROD-00578,265,79,2025-09-12
STR-0587,PROD-00579,388,28,2025-09-10
STR-0587,PROD-00580,198,20,2025-09-07
STR-0587,PROD-00581,198,84,2025-09-09
STR-0587,PROD-00582,231,53,2025-09-13
STR-0587,PROD-00583,214,32,2025-09-09
STR-0587,PROD-00584,455,67,2025-09-13
STR-0587,PROD-00585,179,76,2025-09-13
STR-0588,PROD-00586,215,89,2025-09-09
STR-0588,PROD-00587,221,37,2025-09-11
STR-0588,PROD-00588,49,48,2025-09-11
STR-0588,PROD-00589,123,38,2025-09-11
STR-0588,PROD-00590,402,85,2025-09-09
STR-0588,PROD-00591,317,77,2025-09-11
STR-0589,PROD-00586,182,69,2025-09-10
STR-0589,PROD-00587,271,64,2025-09-11
STR-0589,PROD-00588,524,32,2025-09-13
STR-0589,PROD-00589,89,14,2025-09-09
STR-0589,PROD-00590,446,59,2025-09-13
STR-0589,PROD-00591,136,31,2025-09-10
STR-0590,PROD-00586,162,50,2025-09-09
STR-0590,PROD-00587,130,47,2025-09-10
STR-0590,PROD-00588,173,95,2025-09-13
STR-0590,PROD-00589,104,79,2025-09-10
STR-0590,PROD-00590,70,19,2025-09-10
STR-0590,PROD-00591,54,52,2025-09-09
STR-0591,PROD-00586,228,93,2025-09-12
STR-0591,PROD-00587,90,27,2025-09-11
STR-0591,PROD-00588,258,56,2025-09-11
STR-0591,PROD-00589,122,15,2025-09-11
STR-0591,PROD-00590,439,88,2025-09-12
STR-0591,PROD-00591,359,80,2025-09-11
STR-0592,PROD-00592,321,93,2025-09-10
STR-0592,PROD-00593,143,33,2025-09-09
STR-0592,PROD-00594,433,12,2025-09-12
STR-0592,PROD-00595,173,47,2025-09-09
STR-0592,PROD-00596,295,74,2025-09-13
STR-0592,PROD-00597,199,57,2025-09-10
STR-0593,PROD-00592,482,96,2021-01-01
STR-0593,PROD-00593,384,76,2021-01-01
STR-0593,PROD-00594,361,72,2021-01-01
STR-0593,PROD-00595,95,19,2021-01-01
STR-0593,PROD-00596,175,35,2021-01-01
STR-0593,PROD-00597,55,11,2021-01-01
STR-0594,PROD-00592,103,60,2025-09-12
STR-0594,PROD-00593,164,75,2025-09-11
STR-0594,PROD-00594,352,98,2025-09-10
STR-0594,PROD-00595,352,17,2025-09-12
STR-0594,PROD-00596,412,64,2025-09-13
STR-0594,PROD-00597,266,75,2025-09-12
STR-0595,PROD-00592,442,53,2025-09-11
STR-0595,PROD-00593,315,99,2025-09-11
STR-0595,PROD-00594,346,14,2025-09-13
STR-0595,PROD-00595,236,65,2025-09-11
STR-0595,PROD-00596,350,18,2025-09-13
STR-0595,PROD-00597,471,79,2025-09-12
STR-0596,PROD-00592,46,42,2025-09-09
STR-0596,PROD-00593,428,85,2025-09-11
STR-0596,PROD-00594,107,93,2025-09-08
STR-0596,PROD-00595,270,95,2025-09-12
STR-0596,PROD-00596,309,64,2025-09-11
STR-0596,PROD-00597,331,54,2025-09-11
STR-0597,PROD-00592,240,71,2025-09-12
STR-0597,PROD-00593,61,42,2025-09-11
STR-0597,PROD-00594,148,41,2025-09-09
STR-0597,PROD-00595,156,35,2025-09-09
STR-0597,PROD-00596,113,83,2025-09-09
STR-0597,PROD-00597,382,29,2025-09-12
STR-0598,PROD-00592,393,13,2025-09-13
STR-0598,PROD-00593,93,57,2025-09-11
STR-0598,PROD-00594,210,36,2025-09-11
STR-0598,PROD-00595,236,88,2025-09-12
STR-0598,PROD-00596,197,20,2025-09-12
STR-0598,PROD-00597,219,62,2025-09-10
STR-0599,PROD-00592,524,55,2025-09-13
STR-0599,PROD-00593,262,78,2025-09-09
STR-0599,PROD-00594,255,31,2025-09-11
STR-0599,PROD-00595,329,97,2025-09-12
STR-0599,PROD-00596,165,19,2025-09-11
STR-0599,PROD-00597,169,61,2025-09-10
STR-0600,PROD-00592,236,62,2025-09-13
STR-0600,PROD-00593,217,73,2025-09-11
STR-0600,PROD-00594,412,69,2025-09-13
STR-0600,PROD-00595,59,40,2025-09-09
STR-0600,PROD-00596,107,84,2025-09-07
STR-0600,PROD-00597,135,38,2025-09-11
STR-0601,PROD-00592,322,60,2025-09-11
STR-0601,PROD-00593,131,66,2025-09-11
STR-0601,PROD-00594,93,54,2025-09-10
STR-0601,PROD-00595,249,70,2025-09-10
STR-0601,PROD-00596,150,52,2025-09-09
STR-0601,PROD-00597,345,11,2025-09-09
STR-0602,PROD-00598,157,77,2025-09-11
STR-0602,PROD-00599,248,40,2025-09-12
STR-0602,PROD-00600,150,24,2025-09-12
STR-0602,PROD-00601,204,50,2025-09-10
STR-0602,PROD-00602,108,12,2025-09-13
STR-0603,PROD-00598,369,32,2025-09-13
STR-0603,PROD-00599,175,57,2025-09-11
STR-0603,PROD-00600,391,15,2025-09-11
STR-0603,PROD-00601,166,61,2025-09-10
STR-0603,PROD-00602,259,46,2025-09-11
STR-0604,PROD-00598,162,79,2025-09-13
STR-0604,PROD-00599,136,17,2025-09-12
STR-0604,PROD-00600,497,94,2025-09-13
STR-0604,PROD-00601,467,37,2025-09-13
STR-0604,PROD-00602,214,28,2025-09-12
STR-0605,PROD-00598,117,23,2021-01-01
STR-0605,PROD-00599,264,52,2021-01-01
STR-0605,PROD-00600,317,63,2021-01-01
STR-0605,PROD-00601,445,89,2021-01-01
STR-0605,PROD-00602,358,71,2021-01-01
STR-0606,PROD-00598,148,92,2025-09-13
STR-0606,PROD-00599,387,60,2025-09-12
STR-0606,PROD-00600,393,67,2025-09-13
STR-0606,PROD-00601,117,10,2025-09-10
STR-0606,PROD-00602,114,14,2025-09-11
STR-0607,PROD-00598,336,82,2025-09-11
STR-0607,PROD-00599,120,99,2025-09-13
STR-0607,PROD-00600,210,93,2025-09-12
STR-0607,PROD-00601,344,11,2025-09-10
STR-0607,PROD-00602,164,16,2025-09-12
STR-0608,PROD-00598,242,69,2025-09-08
STR-0608,PROD-00599,114,49,2025-09-11
STR-0608,PROD-00600,184,51,2025-09-09
STR-0608,PROD-00601,92,37,2025-09-09
STR-0608,PROD-00602,274,63,2025-09-10
STR-0609,PROD-00603,337,46,2025-09-11
STR-0609,PROD-00604,211,91,2025-09-12
STR-0609,PROD-00605,387,96,2025-09-11
STR-0609,PROD-00606,402,88,2025-09-11
STR-0609,PROD-00607,263,61,2025-09-12
STR-0609,PROD-00608,124,36,2025-09-11
STR-0610,PROD-00603,202,96,2025-09-11
STR-0610,PROD-00604,212,62,2025-09-12
STR-0610,PROD-00605,365,47,2025-09-13
STR-0610,PROD-00606,301,67,2025-09-11
STR-0610,PROD-00607,447,66,2025-09-13
STR-0610,PROD-00608,404,41,2025-09-13
STR-0611,PROD-00603,283,71,2025-09-09
STR-0611,PROD-00604,392,24,2025-09-12
STR-0611,PROD-00605,176,49,2025-09-10
STR-0611,PROD-00606,265,80,2025-09-12
STR-0611,PROD-00607,455,48,2025-09-13
STR-0611,PROD-00608,306,97,2025-09-10
STR-0612,PROD-00603,480,40,2025-09-13
STR-0612,PROD-00604,226,77,2025-09-11
STR-0612,PROD-00605,286,18,2025-09-10
STR-0612,PROD-00606,383,68,2025-09-11
STR-0612,PROD-00607,303,78,2025-09-11
STR-0612,PROD-00608,203,36,2025-09-11
STR-0613,PROD-00603,478,52,2025-09-13
STR-0613,PROD-00604,71,50,2025-09-05
STR-0613,PROD-00605,91,14,2025-09-09
STR-0613,PROD-00606,82,36,2025-09-08
STR-0613,PROD-00607,199,32,2025-09-11
STR-0613,PROD-00608,317,44,2025-09-13
STR-0614,PROD-00603,234,15,2025-09-09
STR-0614,PROD-00604,179,94,2025-09-11
STR-0614,PROD-00605,128,15,2025-09-10
STR-0614,PROD-00606,47,46,2025-09-07
STR-0614,PROD-00607,443,53,2025-09-13
STR-0614,PROD-00608,33,33,2025-09-09
STR-0615,PROD-00603,172,35,2025-09-11
STR-0615,PROD-00604,478,95,2025-09-13
STR-0615,PROD-00605,310,74,2025-09-13
STR-0615,PROD-00606,233,56,2025-09-13
STR-0615,PROD-00607,413,95,2025-09-12
STR-0615,PROD-00608,243,22,2025-09-11
STR-0616,PROD-00603,365,98,2025-09-13
STR-0616,PROD-00604,113,65,2025-09-10
STR-0616,PROD-00605,194,23,2025-09-11
STR-0616,PROD-00606,192,16,2025-09-13
STR-0616,PROD-00607,102,55,2025-09-12
STR-0616,PROD-00608,29,25,2025-09-10
STR-0617,PROD-00603,73,21,2025-09-09
STR-0617,PROD-00604,173,33,2025-09-09
STR-0617,PROD-00605,274,75,2025-09-11
STR-0617,PROD-00606,94,75,2025-09-10
STR-0617,PROD-00607,408,98,2025-09-12
STR-0617,PROD-00608,36,26,2025-09-09
STR-0618,PROD-00603,131,40,2025-09-10
STR-0618,PROD-00604,184,94,2025-09-10
STR-0618,PROD-00605,172,79,2025-09-11
STR-0618,PROD-00606,349,77,2025-09-13
STR-0618,PROD-00607,502,37,2025-09-13
STR-0618,PROD-00608,218,57,2025-09-11
STR-0619,PROD-00609,297,61,2023-12-31
STR-0619,PROD-00610,162,28,2023-12-29
STR-0619,PROD-00611,201,99,2023-12-30
STR-0619,PROD-00612,271,62,2023-12-31
STR-0620,PROD-00609,161,97,2025-09-09
STR-0620,PROD-00610,344,98,2025-09-11
STR-0620,PROD-00611,124,86,2025-09-12
STR-0620,PROD-00612,212,12,2025-09-10
STR-0621,PROD-00609,126,91,2025-09-11
STR-0621,PROD-00610,148,52,2025-09-08
STR-0621,PROD-00611,173,51,2025-09-10
STR-0621,PROD-00612,124,35,2025-09-13
STR-0622,PROD-00609,343,34,2025-09-12
STR-0622,PROD-00610,190,69,2025-09-10
STR-0622,PROD-00611,99,83,2025-09-11
STR-0622,PROD-00612,311,52,2025-09-13
STR-0623,PROD-00609,208,69,2025-09-11
STR-0623,PROD-00610,143,52,2025-09-10
STR-0623,PROD-00611,523,57,2025-09-13
STR-0623,PROD-00612,390,24,2025-09-12
STR-0624,PROD-00609,488,73,2025-09-13
STR-0624,PROD-00610,281,20,2025-09-11
STR-0624,PROD-00611,135,81,2025-09-08
STR-0624,PROD-00612,242,61,2025-09-11
STR-0625,PROD-00609,268,74,2025-09-09
STR-0625,PROD-00610,269,81,2025-09-12
STR-0625,PROD-00611,511,94,2025-09-13
STR-0625,PROD-00612,441,92,2025-09-11
STR-0626,PROD-00609,84,35,2025-09-11
STR-0626,PROD-00610,78,57,2025-09-10
STR-0626,PROD-00611,233,65,2025-09-10
STR-0626,PROD-00612,146,75,2025-09-10
STR-0627,PROD-00609,200,83,2025-09-11
STR-0627,PROD-00610,287,28,2025-09-11
STR-0627,PROD-00611,329,48,2025-09-11
STR-0627,PROD-00612,105,85,2025-09-08
STR-0628,PROD-00613,158,62,2025-09-13
STR-0628,PROD-00614,238,61,2025-09-12
STR-0628,PROD-00615,175,98,2025-09-11
STR-0628,PROD-00616,162,29,2025-09-11
STR-0628,PROD-00617,286,28,2025-09-10
STR-0628,PROD-00618,152,40,2025-09-11
STR-0629,PROD-00613,119,68,2025-09-09
STR-0629,PROD-00614,373,96,2025-09-11
STR-0629,PROD-00615,226,81,2025-09-10
STR-0629,PROD-00616,460,50,2025-09-13
STR-0629,PROD-00617,221,34,2025-09-11
STR-0629,PROD-00618,414,64,2025-09-13
STR-0630,PROD-00613,108,48,2025-09-09
STR-0630,PROD-00614,192,12,2025-09-10
STR-0630,PROD-00615,235,23,2025-09-13
STR-0630,PROD-00616,58,36,2025-09-08
STR-0630,PROD-00617,117,86,2025-09-09
STR-0630,PROD-00618,57,50,2025-09-08
STR-0631,PROD-00613,238,96,2025-09-11
STR-0631,PROD-00614,171,91,2025-09-11
STR-0631,PROD-00615,228,59,2025-09-11
STR-0631,PROD-00616,203,74,2025-09-13
STR-0631,PROD-00617,140,40,2025-09-12
STR-0631,PROD-00618,252,37,2025-09-10
STR-0632,PROD-00619,155,91,2025-09-09
STR-0632,PROD-00620,302,36,2025-09-11
STR-0632,PROD-00621,286,16,2025-09-09
STR-0632,PROD-00622,483,83,2025-09-11
STR-0632,PROD-00623,68,29,2025-09-10
STR-0633,PROD-00619,84,35,2025-09-08
STR-0633,PROD-00620,107,61,2025-09-11
STR-0633,PROD-00621,297,13,2025-09-11
STR-0633,PROD-00622,198,22,2025-09-13
STR-0633,PROD-00623,118,33,2025-09-11
STR-0634,PROD-00624,294,58,2021-01-01
STR-0634,PROD-00625,171,34,2021-01-01
STR-0634,PROD-00626,124,24,2021-01-01
STR-0634,PROD-00627,58,11,2021-01-01
STR-0635,PROD-00624,161,14,2025-09-10
STR-0635,PROD-00625,82,15,2025-09-11
STR-0635,PROD-00626,273,72,2025-09-10
STR-0635,PROD-00627,336,65,2025-09-11
STR-0636,PROD-00624,92,18,2021-01-01
STR-0636,PROD-00625,390,78,2021-01-01
STR-0636,PROD-00626,405,81,2021-01-01
STR-0636,PROD-00627,350,70,2021-01-01
STR-0637,PROD-00624,94,85,2025-09-10
STR-0637,PROD-00625,100,96,2025-09-08
STR-0637,PROD-00626,117,87,2025-09-10
STR-0637,PROD-00627,144,22,2025-09-07
STR-0638,PROD-00624,334,72,2025-09-11
STR-0638,PROD-00625,195,72,2025-09-09
STR-0638,PROD-00626,166,94,2025-09-10
STR-0638,PROD-00627,477,49,2025-09-12
STR-0639,PROD-00624,441,80,2025-09-13
STR-0639,PROD-00625,133,42,2025-09-10
STR-0639,PROD-00626,499,82,2025-09-13
STR-0639,PROD-00627,264,94,2025-09-11
STR-0640,PROD-00624,300,67,2025-09-08
STR-0640,PROD-00625,262,71,2025-09-08
STR-0640,PROD-00626,154,39,2025-09-13
STR-0640,PROD-00627,28,28,2025-09-10
STR-0641,PROD-00628,197,56,2025-09-09
STR-0641,PROD-00629,487,13,2025-09-13
STR-0641,PROD-00630,380,47,2025-09-13
STR-0641,PROD-00631,107,17,2025-09-13
STR-0642,PROD-00628,25,14,2025-09-10
STR-0642,PROD-00629,191,26,2025-09-11
STR-0642,PROD-00630,80,78,2025-09-08
STR-0642,PROD-00631,211,75,2025-09-13
STR-0643,PROD-00632,453,32,2025-09-13
STR-0643,PROD-00633,300,13,2025-09-11
STR-0643,PROD-00634,266,25,2025-09-11
STR-0643,PROD-00635,113,20,2025-09-10
STR-0644,PROD-00632,98,35,2025-09-07
STR-0644,PROD-00633,241,74,2025-09-11
STR-0644,PROD-00634,269,45,2025-09-11
STR-0644,PROD-00635,105,27,2025-09-13
STR-0645,PROD-00636,104,48,2025-09-07
STR-0645,PROD-00637,304,39,2025-09-11
STR-0645,PROD-00638,290,19,2025-09-11
STR-0645,PROD-00639,256,58,2025-09-10
STR-0646,PROD-00636,125,83,2025-09-09
STR-0646,PROD-00637,119,92,2025-09-08
STR-0646,PROD-00638,458,21,2025-09-13
STR-0646,PROD-00639,167,11,2025-09-11
STR-0647,PROD-00636,137,66,2025-09-09
STR-0647,PROD-00637,95,75,2025-09-11
STR-0647,PROD-00638,308,28,2025-09-13
STR-0647,PROD-00639,171,86,2025-09-08
STR-0648,PROD-00636,404,32,2025-07-30
STR-0648,PROD-00637,55,35,2025-07-29
STR-0648,PROD-00638,222,86,2025-07-27
STR-0648,PROD-00639,168,59,2025-07-29
STR-0649,PROD-00636,202,56,2025-09-11
STR-0649,PROD-00637,316,38,2025-09-13
STR-0649,PROD-00638,261,25,2025-09-13
STR-0649,PROD-00639,265,53,2025-09-10
STR-0650,PROD-00636,55,27,2025-09-10
STR-0650,PROD-00637,284,52,2025-09-10
STR-0650,PROD-00638,219,49,2025-09-09
STR-0650,PROD-00639,101,70,2025-09-09
STR-0651,PROD-00636,24,19,2025-09-08
STR-0651,PROD-00637,123,91,2025-09-10
STR-0651,PROD-00638,287,75,2025-09-10
STR-0651,PROD-00639,261,37,2025-09-11
STR-0652,PROD-00636,152,35,2025-09-11
STR-0652,PROD-00637,529,95,2025-09-13
STR-0652,PROD-00638,532,73,2025-09-13
STR-0652,PROD-00639,309,47,2025-09-12
STR-0653,PROD-00636,407,60,2025-09-13
STR-0653,PROD-00637,80,36,2025-09-10
STR-0653,PROD-00638,235,24,2025-09-11
STR-0653,PROD-00639,109,72,2025-09-09
STR-0654,PROD-00636,222,99,2025-09-11
STR-0654,PROD-00637,238,46,2025-09-11
STR-0654,PROD-00638,286,97,2025-09-12
STR-0654,PROD-00639,130,65,2025-09-11
STR-0655,PROD-00640,368,83,2025-09-11
STR-0655,PROD-00641,227,39,2025-09-11
STR-0655,PROD-00642,295,82,2025-09-12
STR-0655,PROD-00643,181,62,2025-09-09
STR-0655,PROD-00644,349,29,2025-09-12
STR-0655,PROD-00645,207,53,2025-09-09
STR-0656,PROD-00640,420,30,2025-09-12
STR-0656,PROD-00641,133,27,2025-09-11
STR-0656,PROD-00642,212,28,2025-09-11
STR-0656,PROD-00643,343,11,2025-09-11
STR-0656,PROD-00644,359,90,2025-09-13
STR-0656,PROD-00645,234,21,2025-09-11
STR-0657,PROD-00640,270,91,2025-09-12
STR-0657,PROD-00641,312,55,2025-09-11
STR-0657,PROD-00642,28,23,2025-09-12
STR-0657,PROD-00643,96,85,2025-09-09
STR-0657,PROD-00644,410,63,2025-09-13
STR-0657,PROD-00645,162,26,2025-09-10
STR-0658,PROD-00640,93,32,2025-09-11
STR-0658,PROD-00641,241,62,2025-09-11
STR-0658,PROD-00642,486,47,2025-09-13
STR-0658,PROD-00643,384,65,2025-09-13
STR-0658,PROD-00644,191,92,2025-09-10
STR-0658,PROD-00645,257,80,2025-09-11
STR-0659,PROD-00640,308,10,2025-09-10
STR-0659,PROD-00641,148,27,2025-09-09
STR-0659,PROD-00642,56,19,2025-09-10
STR-0659,PROD-00643,499,93,2025-09-11
STR-0659,PROD-00644,441,23,2025-09-13
STR-0659,PROD-00645,141,40,2025-09-10
STR-0660,PROD-00640,224,67,2025-09-12
STR-0660,PROD-00641,137,41,2025-09-13
STR-0660,PROD-00642,150,15,2025-09-13
STR-0660,PROD-00643,443,14,2025-09-13
STR-0660,PROD-00644,108,26,2025-09-08
STR-0660,PROD-00645,227,20,2025-09-13
STR-0661,PROD-00640,147,10,2025-09-12
